rfp_id,item_id,item_name,item_category,voltage_rating,conductor_material,core_count,size_sqmm,insulation_type,sheath_type,temperature_rating,fire_resistance,armouring,standards_required,mandatory_specs,tolerance_allowed,spec_text_raw
RFP_1730,ITEM_1730,440V PVC Copper 4C 2.5sqmm Armoured Control Cable,Control Cable,440V,Copper,4.0,2.5,PVC,LSZH,70C,Non-FR,No,IS 1554,conductor_material;insulation_type;temperature_rating;voltage_rating,True,440V 4C 2.5 sqmm Cu PVC armoured cable as per IS 1554
RFP_1731,ITEM_1731,LSZH 500V PVC Copper 1C 2.5sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,1.0,2.5,PVC,PVC,70C,LSZH,No,IS 694,fire_resistance;sheath_type;standards_required;voltage_rating,False,LSZH 500V 1C 2.5 sqmm Cu PVC armoured cable as per IS 694
RFP_1732,ITEM_1732,LSZH 1.1kV PVC Copper 4C 4sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,4.0,4.0,PVC,LSZH,70C,LSZH,No,IEC 60502-1,conductor_material;fire_resistance,True,LSZH 1.1kV 4C 4 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_1733,ITEM_1733,FR 500V XLPE Copper 2C 6sqmm Armoured Control Cable,Control Cable,500V,Copper,2.0,6.0,XLPE,HDPE,90C,FR,No,IS 1554,temperature_rating,False,FR 500V 2C 6 sqmm Cu XLPE armoured cable as per IS 1554
RFP_1734,ITEM_1734,FR 600V PVC Copper 2C 800sqmm Armoured Power Cable,Power Cable,600V,Copper,2.0,800.0,PVC,HDPE,70C,FR,Yes,IEC 60502-1,fire_resistance;size_sqmm,False,FR 600V 2C 800 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_1735,ITEM_1735,FRLS 440V PVC Copper 3C 2.5sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,3.0,2.5,PVC,LSZH,70C,FRLS,No,IS 9968,sheath_type;size_sqmm;temperature_rating;voltage_rating,False,FRLS 440V 3C 2.5 sqmm Cu PVC armoured cable as per IS 9968
RFP_1736,ITEM_1736,LSZH 440V XLPE Copper 27C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,27.0,4.0,XLPE,LSZH,90C,LSZH,Yes,IS 1554,fire_resistance;standards_required,False,LSZH 440V 27C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_1737,ITEM_1737,LSZH 300V PVC Copper 1C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,1.0,1.5,PVC,PVC,70C,LSZH,No,IEC 60502-1,fire_resistance;sheath_type;standards_required;temperature_rating,True,LSZH 300V 1C 1.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_1738,ITEM_1738,FRLS 33kV XLPE Copper 1C 50sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,50.0,XLPE,HDPE,90C,FRLS,Yes,IS 7098-2,core_count;insulation_type;voltage_rating,False,FRLS 33kV 1C 50 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_1739,ITEM_1739,FR 1.1kV PVC Copper 7C 1.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,1.5,PVC,PVC,70C,FR,Yes,IS 1554,size_sqmm;voltage_rating,True,FR 1.1kV 7C 1.5 sqmm Cu PVC armoured cable as per IS 1554
RFP_1740,ITEM_1740,FRLS 1.1kV PVC Copper 7C 2.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,2.5,PVC,HDPE,70C,FRLS,Yes,IEC 60502-1,insulation_type;sheath_type,False,FRLS 1.1kV 7C 2.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_1741,ITEM_1741,FR 300V XLPE Copper 24C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,24.0,1.5,XLPE,HDPE,90C,FR,Yes,IEC 60502-1,core_count;standards_required,True,FR 300V 24C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1742,ITEM_1742,1.1kV PVC Aluminium 1C 10sqmm Armoured Power Cable,Power Cable,1.1kV,Aluminium,1.0,10.0,PVC,LSZH,70C,Non-FR,Yes,IS 1554,conductor_material;size_sqmm,False,1.1kV 1C 10 sqmm Al PVC armoured cable as per IS 1554
RFP_1743,ITEM_1743,1.1kV XLPE Copper 16C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,16.0,0.5,XLPE,LSZH,90C,Non-FR,Yes,BS 5308-1,conductor_material;voltage_rating,True,1.1kV 16C 0.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_1744,ITEM_1744,ZH 22kV XLPE Copper 3C 300sqmm Armoured Power Cable,Power Cable,22kV,Copper,3.0,300.0,XLPE,HDPE,90C,ZH,Yes,IS 7098-2,conductor_material;size_sqmm;voltage_rating,False,ZH 22kV 3C 300 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_1745,ITEM_1745,ZH 220kV XLPE Copper 1C 1000sqmm Armoured Power Cable,Power Cable,220kV,Copper,1.0,1000.0,XLPE,HDPE,90C,ZH,Yes,IEC 62067,size_sqmm;temperature_rating,False,ZH 220kV 1C 1000 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_1746,ITEM_1746,LSZH 1.1kV XLPE Aluminium 3.5C 35sqmm Armoured Power Cable,Power Cable,1.1kV,Aluminium,3.5,35.0,XLPE,HDPE,90C,LSZH,Yes,IEC 60502-1,armouring;sheath_type;size_sqmm;temperature_rating,False,LSZH 1.1kV 3.5C 35 sqmm Al XLPE armoured cable as per IEC 60502-1
RFP_1747,ITEM_1747,FRLS 600V XLPE Copper 2C 240sqmm Armoured Power Cable,Power Cable,600V,Copper,2.0,240.0,XLPE,LSZH,90C,FRLS,Yes,IEC 60502-1,armouring;insulation_type,False,FRLS 600V 2C 240 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1748,ITEM_1748,FRLS 500V PVC Copper 1C 1.5sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,1.0,1.5,PVC,LSZH,70C,FRLS,No,IS 694,sheath_type;standards_required,True,FRLS 500V 1C 1.5 sqmm Cu PVC armoured cable as per IS 694
RFP_1749,ITEM_1749,FRLS 3.3kV XLPE Copper 3C 70sqmm Armoured Power Cable,Power Cable,3.3kV,Copper,3.0,70.0,XLPE,LSZH,90C,FRLS,Yes,IS 7098-1,armouring;fire_resistance;size_sqmm;standards_required,False,FRLS 3.3kV 3C 70 sqmm Cu XLPE armoured cable as per IS 7098-1
RFP_1750,ITEM_1750,FRLS 1.1kV PVC Copper 4C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,4.0,1.0,PVC,HDPE,70C,FRLS,No,BS 5308-1,insulation_type;sheath_type,False,FRLS 1.1kV 4C 1 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_1751,ITEM_1751,Fire Survival 1.1kV Mineral (MI) Copper 3C 1.5sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,3.0,1.5,Mineral (MI),HDPE,105C,Fire Survival,No,IS 17048,temperature_rating,False,Fire Survival 1.1kV 3C 1.5 sqmm Cu Mineral (MI) armoured cable as per IS 17048
RFP_1752,ITEM_1752,LSZH 300V XLPE Copper 4C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,4.0,0.75,XLPE,PVC,90C,LSZH,No,IEC 60502-1,size_sqmm;standards_required;voltage_rating,False,LSZH 300V 4C 0.75 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1753,ITEM_1753,LSZH 440V XLPE Copper 2C 2.5sqmm Armoured Control Cable,Control Cable,440V,Copper,2.0,2.5,XLPE,HDPE,90C,LSZH,No,IS 694,armouring;core_count;standards_required,False,LSZH 440V 2C 2.5 sqmm Cu XLPE armoured cable as per IS 694
RFP_1754,ITEM_1754,FRLS 500V XLPE Copper 8C 1.5sqmm Armoured Control Cable,Control Cable,500V,Copper,8.0,1.5,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,fire_resistance;size_sqmm;temperature_rating,False,FRLS 500V 8C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1755,ITEM_1755,LSZH 1.1kV XLPE Copper 27C 1.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,27.0,1.5,XLPE,HDPE,90C,LSZH,No,IEC 60502-1,conductor_material;size_sqmm;temperature_rating,False,LSZH 1.1kV 27C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1756,ITEM_1756,LSZH 600V PVC Copper 2C 500sqmm Armoured Power Cable,Power Cable,600V,Copper,2.0,500.0,PVC,PVC,70C,LSZH,Yes,IS 694,fire_resistance;size_sqmm;temperature_rating,True,LSZH 600V 2C 500 sqmm Cu PVC armoured cable as per IS 694
RFP_1757,ITEM_1757,FR 500V PVC Copper 27C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,27.0,1.0,PVC,PVC,70C,FR,Yes,IS 1554,conductor_material;insulation_type;size_sqmm,False,FR 500V 27C 1 sqmm Cu PVC armoured cable as per IS 1554
RFP_1758,ITEM_1758,LSZH 440V PVC Copper 1C 240sqmm Armoured Power Cable,Power Cable,440V,Copper,1.0,240.0,PVC,HDPE,70C,LSZH,Yes,IS 1554,insulation_type,False,LSZH 440V 1C 240 sqmm Cu PVC armoured cable as per IS 1554
RFP_1759,ITEM_1759,FRLS 440V XLPE Copper 2C 2.5sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,2.5,XLPE,LSZH,90C,FRLS,No,IS 9968,core_count;standards_required;voltage_rating,False,FRLS 440V 2C 2.5 sqmm Cu XLPE armoured cable as per IS 9968
RFP_1760,ITEM_1760,ZH 132kV XLPE Copper 1C 630sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,630.0,XLPE,HDPE,90C,ZH,Yes,IEC 60840,insulation_type;size_sqmm,False,ZH 132kV 1C 630 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_1761,ITEM_1761,FRLS 66kV XLPE Copper 1C 185sqmm Armoured Power Cable,Power Cable,66kV,Copper,1.0,185.0,XLPE,HDPE,90C,FRLS,No,IS 7098-3,core_count;fire_resistance;sheath_type;voltage_rating,False,FRLS 66kV 1C 185 sqmm Cu XLPE armoured cable as per IS 7098-3
RFP_1762,ITEM_1762,440V XLPE Copper 8C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,8.0,4.0,XLPE,LSZH,90C,Non-FR,Yes,IS 1554,armouring;sheath_type,True,440V 8C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_1763,ITEM_1763,FRLS 6.6kV XLPE Copper 3C 120sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,3.0,120.0,XLPE,HDPE,90C,FRLS,No,IEC 60502-1,conductor_material;core_count;fire_resistance;size_sqmm,True,FRLS 6.6kV 3C 120 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1764,ITEM_1764,FRLS 1.1kV XLPE Copper 8C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,8.0,2.5,XLPE,LSZH,90C,FRLS,Yes,BS 5308-1,conductor_material;core_count;size_sqmm,False,FRLS 1.1kV 8C 2.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_1765,ITEM_1765,LSZH 400kV XLPE Copper 1C 1000sqmm Armoured Power Cable,Power Cable,400kV,Copper,1.0,1000.0,XLPE,LSZH,90C,LSZH,Yes,IEC 62067,armouring;core_count;fire_resistance;sheath_type,True,LSZH 400kV 1C 1000 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_1766,ITEM_1766,FRLS 440V PVC Copper 6C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,6.0,6.0,PVC,LSZH,70C,FRLS,Yes,IS 694,conductor_material;fire_resistance;sheath_type;temperature_rating,False,FRLS 440V 6C 6 sqmm Cu PVC armoured cable as per IS 694
RFP_1767,ITEM_1767,33kV XLPE Copper 1C 300sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,300.0,XLPE,LSZH,90C,Non-FR,Yes,IS 7098-2,size_sqmm;voltage_rating,False,33kV 1C 300 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_1768,ITEM_1768,FR 500V XLPE Copper 3C 2.5sqmm Armoured Control Cable,Control Cable,500V,Copper,3.0,2.5,XLPE,PVC,90C,FR,No,IEC 60502-1,sheath_type;standards_required;temperature_rating,True,FR 500V 3C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1769,ITEM_1769,FR 500V XLPE Copper 24C 6sqmm Armoured Control Cable,Control Cable,500V,Copper,24.0,6.0,XLPE,LSZH,90C,FR,Yes,IEC 60502-1,armouring;core_count;sheath_type,False,FR 500V 24C 6 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1770,ITEM_1770,440V XLPE Copper 1C 35sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,1.0,35.0,XLPE,LSZH,90C,Non-FR,No,IEC 60245,armouring;core_count,False,440V 1C 35 sqmm Cu XLPE armoured cable as per IEC 60245
RFP_1771,ITEM_1771,FR 500V XLPE Copper 24C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,24.0,0.5,XLPE,HDPE,90C,FR,Yes,IEC 60502-1,fire_resistance;insulation_type;sheath_type,True,FR 500V 24C 0.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1772,ITEM_1772,ZH 132kV XLPE Aluminium 1C 185sqmm Armoured Power Cable,Power Cable,132kV,Aluminium,1.0,185.0,XLPE,HDPE,90C,ZH,Yes,IEC 60840,armouring;conductor_material;insulation_type;sheath_type,False,ZH 132kV 1C 185 sqmm Al XLPE armoured cable as per IEC 60840
RFP_1773,ITEM_1773,22kV XLPE Aluminium 3C 120sqmm Armoured Power Cable,Power Cable,22kV,Aluminium,3.0,120.0,XLPE,PVC,90C,Non-FR,Yes,IS 7098-2,armouring;standards_required;temperature_rating;voltage_rating,False,22kV 3C 120 sqmm Al XLPE armoured cable as per IS 7098-2
RFP_1774,ITEM_1774,FR 300V PVC Copper 12C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,12.0,1.0,PVC,HDPE,70C,FR,No,BS 5308-1,conductor_material;core_count;size_sqmm;temperature_rating,False,FR 300V 12C 1 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_1775,ITEM_1775,LSZH 132kV XLPE Copper 1C 185sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,185.0,XLPE,LSZH,90C,LSZH,Yes,IEC 60840,conductor_material;standards_required,True,LSZH 132kV 1C 185 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_1776,ITEM_1776,FRLS 500V PVC Copper 20C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,20.0,1.5,PVC,LSZH,70C,FRLS,No,IEC 60502-1,sheath_type;temperature_rating,False,FRLS 500V 20C 1.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_1777,ITEM_1777,ZH 440V XLPE Copper 3C 240sqmm Armoured Power Cable,Power Cable,440V,Copper,3.0,240.0,XLPE,LSZH,90C,ZH,No,IEC 60502-1,core_count;voltage_rating,False,ZH 440V 3C 240 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1778,ITEM_1778,FRLS 500V PVC Copper 10C 4sqmm Armoured Control Cable,Control Cable,500V,Copper,10.0,4.0,PVC,HDPE,70C,FRLS,No,IS 1554,size_sqmm;standards_required,False,FRLS 500V 10C 4 sqmm Cu PVC armoured cable as per IS 1554
RFP_1779,ITEM_1779,500V XLPE Copper 2C 6sqmm Armoured Control Cable,Control Cable,500V,Copper,2.0,6.0,XLPE,HDPE,90C,Non-FR,No,IS 1554,core_count;fire_resistance;sheath_type;standards_required,False,500V 2C 6 sqmm Cu XLPE armoured cable as per IS 1554
RFP_1780,ITEM_1780,LSZH 440V XLPE Copper 5C 2.5sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,5.0,2.5,XLPE,PVC,90C,LSZH,No,IS 9968,armouring;fire_resistance;size_sqmm,False,LSZH 440V 5C 2.5 sqmm Cu XLPE armoured cable as per IS 9968
RFP_1781,ITEM_1781,FR 400kV XLPE Copper 1C 500sqmm Armoured Power Cable,Power Cable,400kV,Copper,1.0,500.0,XLPE,HDPE,90C,FR,Yes,IEC 62067,fire_resistance;insulation_type;temperature_rating;voltage_rating,False,FR 400kV 1C 500 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_1782,ITEM_1782,FR 300V PVC Copper 12C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,12.0,0.5,PVC,PVC,70C,FR,No,BS 5308-1,conductor_material,False,FR 300V 12C 0.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_1783,ITEM_1783,FRLS 300V XLPE Copper 24C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,24.0,0.75,XLPE,HDPE,90C,FRLS,No,BS 5308-1,conductor_material;fire_resistance,False,FRLS 300V 24C 0.75 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_1784,ITEM_1784,LSZH 132kV XLPE Copper 1C 1000sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,1000.0,XLPE,HDPE,90C,LSZH,Yes,IEC 60840,core_count;insulation_type;size_sqmm;standards_required,False,LSZH 132kV 1C 1000 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_1785,ITEM_1785,440V XLPE Copper 2C 4sqmm Armoured Power Cable,Power Cable,440V,Copper,2.0,4.0,XLPE,LSZH,90C,Non-FR,Yes,IEC 60502-1,conductor_material,False,440V 2C 4 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1786,ITEM_1786,FR 440V XLPE Copper 8C 1sqmm Armoured Control Cable,Control Cable,440V,Copper,8.0,1.0,XLPE,PVC,90C,FR,No,IS 694,armouring;core_count;fire_resistance,True,FR 440V 8C 1 sqmm Cu XLPE armoured cable as per IS 694
RFP_1787,ITEM_1787,LSZH 440V PVC Copper 12C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,12.0,1.5,PVC,HDPE,70C,LSZH,No,IS 694,size_sqmm;voltage_rating,False,LSZH 440V 12C 1.5 sqmm Cu PVC armoured cable as per IS 694
RFP_1788,ITEM_1788,300V XLPE Copper 2C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,2.0,2.5,XLPE,HDPE,90C,Non-FR,No,BS 5308-1,temperature_rating,False,300V 2C 2.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_1789,ITEM_1789,FRLS 440V XLPE Copper 7C 1sqmm Armoured Control Cable,Control Cable,440V,Copper,7.0,1.0,XLPE,PVC,90C,FRLS,No,IS 1554,armouring;conductor_material;insulation_type;size_sqmm,True,FRLS 440V 7C 1 sqmm Cu XLPE armoured cable as per IS 1554
RFP_1790,ITEM_1790,22kV XLPE Aluminium 1C 50sqmm Armoured Power Cable,Power Cable,22kV,Aluminium,1.0,50.0,XLPE,PVC,90C,Non-FR,No,IS 7098-2,core_count;insulation_type;standards_required;voltage_rating,False,22kV 1C 50 sqmm Al XLPE armoured cable as per IS 7098-2
RFP_1791,ITEM_1791,FR 440V PVC Copper 8C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,8.0,1.5,PVC,HDPE,70C,FR,Yes,IS 694,armouring;insulation_type;size_sqmm;temperature_rating,False,FR 440V 8C 1.5 sqmm Cu PVC armoured cable as per IS 694
RFP_1792,ITEM_1792,ZH 500V PVC Copper 2C 16sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,2.0,16.0,PVC,LSZH,70C,ZH,No,IS 694,fire_resistance;insulation_type,True,ZH 500V 2C 16 sqmm Cu PVC armoured cable as per IS 694
RFP_1793,ITEM_1793,LSZH 33kV XLPE Copper 1C 240sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,240.0,XLPE,HDPE,90C,LSZH,Yes,IEC 60502-2,armouring;insulation_type;size_sqmm;voltage_rating,True,LSZH 33kV 1C 240 sqmm Cu XLPE armoured cable as per IEC 60502-2
RFP_1794,ITEM_1794,LSZH 440V PVC Copper 2C 0.75sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,0.75,PVC,PVC,70C,LSZH,No,IS 9968,core_count;insulation_type;standards_required,False,LSZH 440V 2C 0.75 sqmm Cu PVC armoured cable as per IS 9968
RFP_1795,ITEM_1795,LSZH 500V PVC Copper 5C 6sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,5.0,6.0,PVC,PVC,70C,LSZH,No,IEC 60245,size_sqmm,True,LSZH 500V 5C 6 sqmm Cu PVC armoured cable as per IEC 60245
RFP_1796,ITEM_1796,500V XLPE Copper 10C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,10.0,0.75,XLPE,HDPE,90C,Non-FR,No,BS 5308-1,standards_required,True,500V 10C 0.75 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_1797,ITEM_1797,Fire Survival 1.1kV Mineral (MI) Copper 2C 16sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,2.0,16.0,Mineral (MI),LSZH,105C,Fire Survival,Yes,BS 6387,fire_resistance;standards_required;temperature_rating,False,Fire Survival 1.1kV 2C 16 sqmm Cu Mineral (MI) armoured cable as per BS 6387
RFP_1798,ITEM_1798,FR 66kV XLPE Copper 1C 300sqmm Armoured Power Cable,Power Cable,66kV,Copper,1.0,300.0,XLPE,LSZH,90C,FR,Yes,IS 7098-3,insulation_type;size_sqmm;voltage_rating,False,FR 66kV 1C 300 sqmm Cu XLPE armoured cable as per IS 7098-3
RFP_1799,ITEM_1799,440V XLPE Copper 24C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,24.0,6.0,XLPE,LSZH,90C,Non-FR,Yes,IS 694,core_count;temperature_rating;voltage_rating,False,440V 24C 6 sqmm Cu XLPE armoured cable as per IS 694
RFP_1800,ITEM_1800,ZH 33kV XLPE Aluminium 3C 300sqmm Armoured Power Cable,Power Cable,33kV,Aluminium,3.0,300.0,XLPE,HDPE,90C,ZH,Yes,IS 7098-2,size_sqmm;standards_required;temperature_rating,True,ZH 33kV 3C 300 sqmm Al XLPE armoured cable as per IS 7098-2
RFP_1801,ITEM_1801,Fire Survival 1.1kV XLPE Copper 4C 25sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,4.0,25.0,XLPE,HDPE,90C,Fire Survival,No,IEC 60331,conductor_material;size_sqmm;standards_required,False,Fire Survival 1.1kV 4C 25 sqmm Cu XLPE armoured cable as per IEC 60331
RFP_1802,ITEM_1802,LSZH 440V XLPE Copper 19C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,19.0,1.5,XLPE,PVC,90C,LSZH,Yes,IS 1554,insulation_type;size_sqmm;standards_required;temperature_rating,False,LSZH 440V 19C 1.5 sqmm Cu XLPE armoured cable as per IS 1554
RFP_1803,ITEM_1803,FR 11kV EPR Copper 3C 300sqmm Armoured Power Cable,Power Cable,11kV,Copper,3.0,300.0,EPR,HDPE,90C,FR,Yes,IEC 60502-1,conductor_material;core_count;size_sqmm;standards_required,False,FR 11kV 3C 300 sqmm Cu EPR armoured cable as per IEC 60502-1
RFP_1804,ITEM_1804,300V PVC Copper 20C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,20.0,2.5,PVC,LSZH,70C,Non-FR,No,BS 5308-1,sheath_type;temperature_rating,True,300V 20C 2.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_1805,ITEM_1805,ZH 1.1kV PVC Copper 4C 2.5sqmm Armoured Power Cable,Power Cable,1.1kV,Copper,4.0,2.5,PVC,PVC,70C,ZH,Yes,BS 5467,sheath_type,True,ZH 1.1kV 4C 2.5 sqmm Cu PVC armoured cable as per BS 5467
RFP_1806,ITEM_1806,FRLS 300V XLPE Copper 4C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,4.0,0.75,XLPE,PVC,90C,FRLS,No,IEC 60502-1,conductor_material,False,FRLS 300V 4C 0.75 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_1807,ITEM_1807,FR 110kV XLPE Copper 1C 240sqmm Armoured Power Cable,Power Cable,110kV,Copper,1.0,240.0,XLPE,HDPE,90C,FR,Yes,IEC 60840,conductor_material;core_count;standards_required,False,FR 110kV 1C 240 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_1808,ITEM_1808,FR 1.1kV EPR Aluminium 2C 95sqmm Armoured Power Cable,Power Cable,1.1kV,Aluminium,2.0,95.0,EPR,PVC,90C,FR,No,BS 5467,conductor_material;insulation_type;sheath_type;temperature_rating,False,FR 1.1kV 2C 95 sqmm Al EPR armoured cable as per BS 5467
RFP_1809,ITEM_1809,FRLS 300V XLPE Copper 10C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,10.0,0.5,XLPE,HDPE,90C,FRLS,No,BS 5308-1,core_count;sheath_type,True,FRLS 300V 10C 0.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_1810,ITEM_1810,ZH 22kV XLPE Copper 3C 150sqmm Armoured Power Cable,Power Cable,22kV,Copper,3.0,150.0,XLPE,LSZH,90C,ZH,Yes,IEC 60502-2,sheath_type,False,ZH 22kV 3C 150 sqmm Cu XLPE armoured cable as per IEC 60502-2
RFP_1811,ITEM_1811,FRLS 1.1kV PVC Copper 5C 2.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,5.0,2.5,PVC,LSZH,70C,FRLS,No,IEC 60502-1,conductor_material;insulation_type;standards_required;temperature_rating,False,FRLS 1.1kV 5C 2.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_1812,ITEM_1812,Fire Survival 1.1kV XLPE Copper 2C 10sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,2.0,10.0,XLPE,HDPE,90C,Fire Survival,No,IEC 60331,conductor_material;sheath_type;size_sqmm,True,Fire Survival 1.1kV 2C 10 sqmm Cu XLPE armoured cable as per IEC 60331
RFP_1813,ITEM_1813,Fire Survival 1.1kV XLPE Copper 3C 70sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,3.0,70.0,XLPE,LSZH,90C,Fire Survival,No,IS 17048,voltage_rating,False,Fire Survival 1.1kV 3C 70 sqmm Cu XLPE armoured cable as per IS 17048
RFP_1814,ITEM_1814,FR 1.1kV PVC Copper 7C 4sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,4.0,PVC,LSZH,70C,FR,Yes,IS 1554,standards_required,False,FR 1.1kV 7C 4 sqmm Cu PVC armoured cable as per IS 1554
RFP_1815,ITEM_1815,ZH 440V XLPE Aluminium 4C 800sqmm Armoured Power Cable,Power Cable,440V,Aluminium,4.0,800.0,XLPE,PVC,90C,ZH,Yes,IEC 60502-1,core_count;fire_resistance;standards_required;voltage_rating,True,ZH 440V 4C 800 sqmm Al XLPE armoured cable as per IEC 60502-1
RFP_1816,ITEM_1816,600V PVC Aluminium 3C 240sqmm Armoured Power Cable,Power Cable,600V,Aluminium,3.0,240.0,PVC,HDPE,70C,Non-FR,Yes,IEC 60502-1,armouring;fire_resistance;temperature_rating;voltage_rating,True,600V 3C 240 sqmm Al PVC armoured cable as per IEC 60502-1
RFP_1817,ITEM_1817,FRLS 500V XLPE Copper 12C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,12.0,1.5,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,fire_resistance,False,FRLS 500V 12C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
