rfp_id,sku_id,category,final_score,structured_score,semantic_score,standards_score
RFP_0825,SKU_236,partially matching,0.6022576405451848,0.8461538461538461,0.5972690582275391,0.0
RFP_0826,SKU_239,partially matching,0.5512060610147622,0.6923076923076923,0.6835073828697205,0.0
RFP_0827,SKU_256,matching,0.7891114083203403,0.8181818181818182,0.6000683307647705,1.0
RFP_0828,SKU_247,matching,0.7499197363853454,0.7,0.6663991212844849,1.0
RFP_0829,SKU_276,matching,0.8190775838765232,0.8181818181818182,0.6999555826187134,1.0
RFP_0830,SKU_208,partially matching,0.6863596161206563,0.9166666666666666,0.7600876092910767,0.0
RFP_0831,SKU_265,matching,0.7269029806960712,0.7272727272727273,0.5442220568656921,1.0
RFP_0832,SKU_123,partially matching,0.6867104917764664,0.75,0.37236830592155457,1.0
RFP_0833,SKU_299,partially matching,0.6986416399478912,0.7,0.49547213315963745,1.0
RFP_0834,SKU_176,partially matching,0.6659066178581932,0.5454545454545454,0.6439311504364014,1.0
RFP_0835,SKU_176,matching,0.7569064617156982,0.7,0.6896882057189941,1.0
RFP_0836,SKU_115,partially matching,0.6130566378434499,0.4166666666666667,0.6824110150337219,1.0
RFP_0837,SKU_105,matching,0.7404390573501587,0.7,0.6347968578338623,1.0
RFP_0838,SKU_259,partially matching,0.5767421153458683,0.8181818181818182,0.558837354183197,0.0
RFP_0839,SKU_135,partially matching,0.4325972636540731,0.4166666666666667,0.7475464344024658,0.0
RFP_0840,SKU_272,matching,0.7460184812545776,0.7,0.6533949375152588,1.0
RFP_0841,SKU_190,partially matching,0.6393299639225005,0.5,0.6310998797416687,1.0
RFP_0842,SKU_261,partially matching,0.6248351243409244,0.8181818181818182,0.7191473841667175,0.0
RFP_0843,SKU_210,partially matching,0.6952792639082128,0.6363636363636364,0.5903248190879822,1.0
RFP_0844,SKU_252,matching,0.7953416168689729,0.8,0.6511387228965759,1.0
RFP_0845,SKU_211,partially matching,0.6111201423865098,0.46153846153846156,0.6011697053909302,1.0
RFP_0846,SKU_137,partially matching,0.6499858048829166,0.8181818181818182,0.8029829859733582,0.0
RFP_0847,SKU_265,partially matching,0.6005286971728008,0.8333333333333334,0.6128734350204468,0.0
RFP_0848,SKU_288,matching,0.7254568099975585,0.7,0.5848560333251953,1.0
RFP_0849,SKU_257,partially matching,0.6686884705836957,0.6153846153846154,0.5366538763046265,1.0
RFP_0850,SKU_259,partially matching,0.6586521620100194,0.6363636363636364,0.46823447942733765,1.0
RFP_0851,SKU_199,matching,0.8104940785811499,0.8461538461538461,0.6247238516807556,1.0
RFP_0852,SKU_183,partially matching,0.49561318159103396,0.6,0.6520439386367798,0.0
RFP_0853,SKU_198,partially matching,0.6603305261868697,0.5384615384615384,0.6369991898536682,1.0
RFP_0854,SKU_208,partially matching,0.5524250534864572,0.6923076923076923,0.6875706911087036,0.0
RFP_0855,SKU_286,partially matching,0.6280257723548195,0.45454545454545453,0.6691768169403076,1.0
RFP_0856,SKU_232,partially matching,0.5572635293006898,0.4,0.5242117643356323,1.0
RFP_0857,SKU_206,partially matching,0.6220922865650871,0.5454545454545454,0.4978833794593811,1.0
RFP_0858,SKU_252,matching,0.8021907356652347,0.8181818181818182,0.6436660885810852,1.0
RFP_0859,SKU_165,partially matching,0.5744865834712982,0.8,0.5816219449043274,0.0
RFP_0860,SKU_234,partially matching,0.6656779050827026,0.6,0.5522596836090088,1.0
RFP_0861,SKU_277,partially matching,0.5719449758529663,0.4,0.5731499195098877,1.0
RFP_0862,SKU_125,matching,0.8045716968449679,0.8181818181818182,0.6516026258468628,1.0
RFP_0863,SKU_282,partially matching,0.6655864477157593,0.9,0.7186214923858643,0.0
RFP_0864,SKU_272,partially matching,0.5991801967987648,0.7692307692307693,0.7152160406112671,0.0
RFP_0865,SKU_131,matching,0.8147651282223789,0.8181818181818182,0.6855807304382324,1.0
RFP_0866,SKU_226,matching,0.7762613562020388,0.8181818181818182,0.5572348237037659,1.0
RFP_0867,SKU_252,partially matching,0.6733731309572857,0.5833333333333334,0.605688214302063,1.0
RFP_0868,SKU_257,partially matching,0.6509910782178243,0.9166666666666666,0.6421924829483032,0.0
RFP_0869,SKU_234,partially matching,0.629563651301644,0.5454545454545454,0.5227879285812378,1.0
RFP_0870,SKU_152,matching,0.832108302299793,0.8461538461538461,0.6967712640762329,1.0
RFP_0871,SKU_294,partially matching,0.584746104478836,0.4,0.6158203482627869,1.0
RFP_0872,SKU_291,partially matching,0.5370623091856639,0.3333333333333333,0.567985475063324,1.0
RFP_0873,SKU_229,partially matching,0.5629335751900306,0.7692307692307693,0.5943939685821533,0.0
RFP_0874,SKU_285,matching,0.7647408138621936,0.7272727272727273,0.6703481674194336,1.0
RFP_0875,SKU_259,matching,0.8349290175871416,0.9090909090909091,0.60127854347229,1.0
RFP_0876,SKU_277,partially matching,0.7025726908987218,0.6363636363636364,0.614636242389679,1.0
RFP_0877,SKU_160,partially matching,0.700333692630132,0.6666666666666666,0.5566678643226624,1.0
RFP_0878,SKU_176,partially matching,0.485062841574351,0.5833333333333334,0.6446539163589478,0.0
RFP_0879,SKU_225,partially matching,0.6947613396427847,0.5454545454545454,0.7401135563850403,1.0
RFP_0880,SKU_299,partially matching,0.6652551894004528,0.6153846153846154,0.5252096056938171,1.0
RFP_0881,SKU_193,partially matching,0.5735590934753418,0.8,0.5785303115844727,0.0
RFP_0882,SKU_233,partially matching,0.6499591513113542,0.9090909090909091,0.6513789892196655,0.0
RFP_0883,SKU_272,matching,0.7282458861668903,0.6666666666666666,0.6497085094451904,1.0
RFP_0884,SKU_204,partially matching,0.5087130004709417,0.6363636363636364,0.6351039409637451,0.0
RFP_0885,SKU_121,partially matching,0.588395607471466,0.4,0.6279853582382202,1.0
RFP_0886,SKU_250,matching,0.7686025500297546,0.8,0.5620085000991821,1.0
RFP_0887,SKU_173,partially matching,0.6762368303078872,0.5384615384615384,0.6900202035903931,1.0
RFP_0888,SKU_299,partially matching,0.6251149036667563,0.5454545454545454,0.5079587697982788,1.0
RFP_0889,SKU_299,partially matching,0.5687753121058147,0.8333333333333334,0.5070288181304932,0.0
RFP_0890,SKU_132,matching,0.7673300846264912,0.8461538461538461,0.4808438718318939,1.0
RFP_0891,SKU_234,partially matching,0.655531112353007,0.5833333333333334,0.5462148189544678,1.0
RFP_0892,SKU_109,matching,0.8193824258717624,0.8181818181818182,0.7009717226028442,1.0
RFP_0893,SKU_276,partially matching,0.6600484587929465,0.5454545454545454,0.6244039535522461,1.0
RFP_0894,SKU_115,partially matching,0.6547233045101166,0.5,0.6824110150337219,1.0
RFP_0895,SKU_236,partially matching,0.6871786741109995,0.6923076923076923,0.47008275985717773,1.0
RFP_0896,SKU_294,partially matching,0.6335797369480134,0.5,0.6119324564933777,1.0
RFP_0897,SKU_248,partially matching,0.6151467204093932,0.5,0.550489068031311,1.0
RFP_0898,SKU_130,partially matching,0.6926028311252594,0.6,0.642009437084198,1.0
RFP_0899,SKU_268,partially matching,0.7056195226999429,0.6923076923076923,0.531552255153656,1.0
RFP_0900,SKU_137,partially matching,0.4354319155216217,0.4,0.784773051738739,0.0
RFP_0901,SKU_257,partially matching,0.7031691280695107,0.6923076923076923,0.5233842730522156,1.0
RFP_0902,SKU_288,partially matching,0.5795568964698098,0.45454545454545453,0.5076138973236084,1.0
RFP_0903,SKU_162,matching,0.7750444571177164,0.8333333333333334,0.527925968170166,1.0
RFP_0904,SKU_162,partially matching,0.48637190063794455,0.6666666666666666,0.5101285576820374,0.0
RFP_0905,SKU_105,partially matching,0.7041112953966313,0.6363636363636364,0.6197649240493774,1.0
RFP_0906,SKU_248,partially matching,0.652979063987732,0.5,0.6765968799591064,1.0
RFP_0907,SKU_216,partially matching,0.6111400246620178,0.8,0.7038000822067261,0.0
RFP_0908,SKU_224,matching,0.7243164328428415,0.6923076923076923,0.5938752889633179,1.0
RFP_0909,SKU_209,partially matching,0.5251857334917241,0.6363636363636364,0.69001305103302,0.0
RFP_0910,SKU_199,partially matching,0.6629148582617441,0.5833333333333334,0.570827305316925,1.0
RFP_0911,SKU_236,partially matching,0.5743808428446452,0.8333333333333334,0.5257139205932617,0.0
RFP_0912,SKU_214,partially matching,0.6542100667953492,0.6,0.5140335559844971,1.0
RFP_0913,SKU_167,matching,0.7415495693683625,0.75,0.5551652312278748,1.0
RFP_0914,SKU_250,partially matching,0.5758029213318459,0.7692307692307693,0.6372917890548706,0.0
RFP_0915,SKU_254,matching,0.7613232683051716,0.7272727272727273,0.6589563488960266,1.0
RFP_0916,SKU_211,matching,0.8251653148577764,0.8461538461538461,0.6736279726028442,1.0
RFP_0917,SKU_176,matching,0.7538794902654795,0.6923076923076923,0.6924188137054443,1.0
RFP_0918,SKU_195,matching,0.7504684041846883,0.7272727272727273,0.6227734684944153,1.0
RFP_0919,SKU_237,partially matching,0.4683504407222454,0.6153846153846154,0.5355271100997925,0.0
RFP_0920,SKU_272,partially matching,0.5517857670783997,0.7,0.6726192235946655,0.0
RFP_0921,SKU_158,matching,0.737554908882488,0.7272727272727273,0.5797284841537476,1.0
RFP_0922,SKU_107,partially matching,0.5292960047721863,0.75,0.5143200159072876,0.0
RFP_0923,SKU_137,partially matching,0.4673125527121804,0.45454545454545453,0.8001327514648438,0.0
RFP_0924,SKU_156,partially matching,0.5207460338419134,0.6363636363636364,0.6752140522003174,0.0
RFP_0925,SKU_219,partially matching,0.5060132324695588,0.6,0.686710774898529,0.0
RFP_0926,SKU_280,partially matching,0.6484098454316457,0.9166666666666666,0.6335883736610413,0.0
RFP_0927,SKU_204,matching,0.853220150562433,0.9230769230769231,0.6389389634132385,1.0
RFP_0928,SKU_167,partially matching,0.6343819894573905,0.5454545454545454,0.5388490557670593,1.0
RFP_0929,SKU_137,partially matching,0.48492923378944397,0.5,0.7830974459648132,0.0
RFP_0930,SKU_185,partially matching,0.4877430657545726,0.5833333333333334,0.6535879969596863,0.0
RFP_0931,SKU_107,partially matching,0.6388895822895897,0.4444444444444444,0.7222245335578918,1.0
RFP_0932,SKU_224,matching,0.7500539183616637,0.7,0.6668463945388794,1.0
RFP_0933,SKU_233,matching,0.8398755073547364,0.9,0.6329183578491211,1.0
RFP_0934,SKU_265,partially matching,0.6392720460891723,0.9,0.6309068202972412,0.0
RFP_0935,SKU_125,partially matching,0.7104899287223816,0.6,0.701633095741272,1.0
RFP_0936,SKU_230,matching,0.8557567238807677,0.9,0.6858557462692261,1.0
RFP_0937,SKU_270,matching,0.7738055792721836,0.8181818181818182,0.549048900604248,1.0
RFP_0938,SKU_199,partially matching,0.6910203476746877,0.6666666666666666,0.5256233811378479,1.0
RFP_0939,SKU_144,partially matching,0.5989857998761264,0.8181818181818182,0.6329829692840576,0.0
RFP_0940,SKU_171,matching,0.7255572071442238,0.7692307692307693,0.46980607509613037,1.0
RFP_0941,SKU_107,partially matching,0.6097787141799926,0.4,0.6992623805999756,1.0
RFP_0942,SKU_153,partially matching,0.6620692094167073,0.6666666666666666,0.4291195869445801,1.0
RFP_0943,SKU_248,partially matching,0.6930682341257732,0.5833333333333334,0.6713385581970215,1.0
RFP_0944,SKU_199,partially matching,0.6682404691522772,0.6363636363636364,0.5001955032348633,1.0
RFP_0945,SKU_176,partially matching,0.7023802692239935,0.6363636363636364,0.613994836807251,1.0
RFP_0946,SKU_126,matching,0.8243336041768392,0.9166666666666666,0.5533342361450195,1.0
RFP_0947,SKU_233,partially matching,0.6321573219516061,0.45454545454545453,0.682948648929596,1.0
RFP_0948,SKU_176,matching,0.7914890160927406,0.7692307692307693,0.6895787715911865,1.0
RFP_0949,SKU_236,partially matching,0.7161589115858078,0.75,0.470529705286026,1.0
RFP_0950,SKU_284,partially matching,0.7023160417874654,0.6666666666666666,0.5632756948471069,1.0
RFP_0951,SKU_256,matching,0.7333064864982257,0.7272727272727273,0.5655670762062073,1.0
RFP_0952,SKU_189,partially matching,0.6804604530334473,0.6,0.6015348434448242,1.0
RFP_0953,SKU_240,matching,0.7901916852364173,0.7692307692307693,0.6852543354034424,1.0
RFP_0954,SKU_217,partially matching,0.7032397238107828,0.6923076923076923,0.5236195921897888,1.0
RFP_0955,SKU_158,partially matching,0.6762719869613647,0.6,0.5875732898712158,1.0
RFP_0956,SKU_265,partially matching,0.6842134555180868,0.6666666666666666,0.5029337406158447,1.0
RFP_0957,SKU_136,partially matching,0.7199736773967742,0.7,0.5665789246559143,1.0
RFP_0958,SKU_281,partially matching,0.6376937728661758,0.5384615384615384,0.561543345451355,1.0
RFP_0959,SKU_111,partially matching,0.7080470949411393,0.8,0.36015698313713074,1.0
RFP_0960,SKU_176,matching,0.7941600322723388,0.8,0.6472001075744629,1.0
RFP_0961,SKU_210,matching,0.740635242828956,0.6923076923076923,0.6482713222503662,1.0
RFP_0962,SKU_147,partially matching,0.5254088342189789,0.7,0.5846961140632629,0.0
RFP_0963,SKU_101,partially matching,0.7016259257610027,0.6153846153846154,0.6464453935623169,1.0
RFP_0964,SKU_205,partially matching,0.6249503718482123,0.5555555555555556,0.49057531356811523,1.0
RFP_0965,SKU_193,partially matching,0.570131622932174,0.45454545454545453,0.4761963188648224,1.0
RFP_0966,SKU_281,partially matching,0.553870689868927,0.75,0.5962356328964233,0.0
RFP_0967,SKU_107,partially matching,0.4865674235604026,0.5454545454545454,0.7128005027770996,0.0
RFP_0968,SKU_188,partially matching,0.6550841017202897,0.9090909090909091,0.6684621572494507,0.0
RFP_0969,SKU_206,partially matching,0.544413936138153,0.75,0.5647131204605103,0.0
RFP_0970,SKU_272,partially matching,0.5322605629762014,0.6666666666666666,0.6630907654762268,0.0
RFP_0971,SKU_125,matching,0.7634659469127654,0.7,0.711553156375885,1.0
RFP_0972,SKU_274,partially matching,0.661851376753587,0.6153846153846154,0.5138635635375977,1.0
RFP_0973,SKU_278,partially matching,0.4812921621582724,0.5454545454545454,0.6952162981033325,0.0
RFP_0974,SKU_176,matching,0.8896570301972904,0.9230769230769231,0.7603952288627625,1.0
RFP_0975,SKU_251,partially matching,0.4592553377151489,0.6,0.5308511257171631,0.0
RFP_0976,SKU_229,partially matching,0.478318190574646,0.6,0.5943939685821533,0.0
RFP_0977,SKU_276,matching,0.8056279778480531,0.8,0.6854265928268433,1.0
RFP_0978,SKU_265,matching,0.7547161904248325,0.8181818181818182,0.48541760444641113,1.0
RFP_0979,SKU_101,matching,0.7211248511617834,0.6363636363636364,0.676476776599884,1.0
RFP_0980,SKU_250,partially matching,0.6652045572345907,0.6363636363636364,0.4900757968425751,1.0
RFP_0981,SKU_124,partially matching,0.6733600775400799,0.5833333333333334,0.605644702911377,1.0
RFP_0982,SKU_159,matching,0.7812929570674896,0.8,0.6043098568916321,1.0
RFP_0983,SKU_250,partially matching,0.6992265492677688,0.7,0.49742183089256287,1.0
RFP_0984,SKU_257,partially matching,0.535798442363739,0.7,0.6193281412124634,0.0
RFP_0985,SKU_218,matching,0.7305792590746514,0.7692307692307693,0.48654624819755554,1.0
RFP_0986,SKU_157,partially matching,0.6544580101966857,0.6,0.5148600339889526,1.0
RFP_0987,SKU_147,partially matching,0.6561949253082275,0.9,0.6873164176940918,0.0
RFP_0988,SKU_144,matching,0.7439253032207489,0.7,0.6464176774024963,1.0
RFP_0989,SKU_257,partially matching,0.5842732033946297,0.45454545454545453,0.5233349204063416,1.0
RFP_0990,SKU_130,partially matching,0.6098396200400134,0.46153846153846156,0.5969012975692749,1.0
RFP_0991,SKU_114,matching,0.8095098300413652,0.9090909090909091,0.5165479183197021,1.0
RFP_0992,SKU_115,matching,0.7508134027322133,0.6666666666666666,0.7249335646629333,1.0
RFP_0993,SKU_232,partially matching,0.6941711003130133,0.6363636363636364,0.5866309404373169,1.0
RFP_0994,SKU_227,partially matching,0.674078392982483,0.5,0.7469279766082764,1.0
RFP_0995,SKU_185,partially matching,0.4461219608783722,0.5,0.653739869594574,0.0
RFP_0996,SKU_266,partially matching,0.6491536378860474,0.6,0.4971787929534912,1.0
RFP_0997,SKU_240,partially matching,0.7003224651018778,0.5833333333333334,0.6955193281173706,1.0
RFP_0998,SKU_273,partially matching,0.5927411397298177,0.4166666666666667,0.6146926879882812,1.0
RFP_0999,SKU_206,partially matching,0.6541970173517864,0.5833333333333334,0.5417678356170654,1.0
RFP_1000,SKU_198,partially matching,0.5587352514266968,0.75,0.6124508380889893,0.0
RFP_1001,SKU_162,matching,0.7216498970985412,0.7,0.5721663236618042,1.0
RFP_1002,SKU_290,partially matching,0.6096361114428593,0.8461538461538461,0.6218639612197876,0.0
RFP_1003,SKU_286,matching,0.7580229889262806,0.7272727272727273,0.6479554176330566,1.0
RFP_1004,SKU_152,matching,0.8596666296323141,0.9166666666666666,0.671110987663269,1.0
RFP_1005,SKU_185,matching,0.8592738866806031,0.9,0.6975796222686768,1.0
RFP_1006,SKU_155,matching,0.8259405533472697,0.8333333333333334,0.6975796222686768,1.0
RFP_1007,SKU_261,partially matching,0.5929108467969028,0.8181818181818182,0.6127331256866455,0.0
RFP_1008,SKU_286,matching,0.746094682583442,0.6923076923076923,0.6664694547653198,1.0
RFP_1009,SKU_276,matching,0.8013846158981324,0.8,0.6712820529937744,1.0
RFP_1010,SKU_217,partially matching,0.6400179271514599,0.6153846153846154,0.4410853981971741,1.0
RFP_1011,SKU_219,partially matching,0.5897410741219153,0.7692307692307693,0.6837522983551025,0.0
RFP_1012,SKU_280,partially matching,0.5529009174216877,0.7272727272727273,0.6308818459510803,0.0
RFP_1013,SKU_228,partially matching,0.6263065874576568,0.5,0.5876886248588562,1.0
RFP_1014,SKU_160,matching,0.7646373450756072,0.75,0.6321244835853577,1.0
RFP_1015,SKU_146,partially matching,0.5424748182296752,0.7,0.641582727432251,0.0
RFP_1016,SKU_257,partially matching,0.6642289261023204,0.5833333333333334,0.575207531452179,1.0
RFP_1017,SKU_246,partially matching,0.5737153759369483,0.7692307692307693,0.6303333044052124,0.0
RFP_1018,SKU_278,matching,0.8218222704800693,0.8181818181818182,0.7091045379638672,1.0
RFP_1019,SKU_288,partially matching,0.6665848354498545,0.5833333333333334,0.5830605626106262,1.0
RFP_1020,SKU_183,partially matching,0.44638542532920833,0.5,0.6546180844306946,0.0
RFP_1021,SKU_160,partially matching,0.6227903425693512,0.8,0.7426344752311707,0.0
RFP_1022,SKU_154,partially matching,0.5635990153659474,0.7272727272727273,0.6665421724319458,0.0
RFP_1023,SKU_252,partially matching,0.5908916354179382,0.8,0.6363054513931274,0.0
RFP_1024,SKU_115,matching,0.7550537168979645,0.7,0.6835123896598816,1.0
RFP_1025,SKU_178,partially matching,0.7075558801492055,0.6666666666666666,0.580741822719574,1.0
RFP_1026,SKU_163,matching,0.7541980949315159,0.8181818181818182,0.48369061946868896,1.0
RFP_1027,SKU_290,partially matching,0.68447234080388,0.6153846153846154,0.5892667770385742,1.0
RFP_1028,SKU_135,matching,0.8133372274312107,0.8181818181818182,0.6808210611343384,1.0
RFP_1029,SKU_259,matching,0.7241697093615165,0.7692307692307693,0.4651810824871063,1.0
RFP_1030,SKU_252,matching,0.7276089159341959,0.6923076923076923,0.6048502326011658,1.0
RFP_1031,SKU_299,partially matching,0.6935877760251363,0.6666666666666666,0.5341814756393433,1.0
RFP_1032,SKU_288,partially matching,0.7186733424663543,0.7,0.5622444748878479,1.0
RFP_1033,SKU_291,partially matching,0.6244477609793345,0.8333333333333334,0.6926036477088928,0.0
